Istance;Size;# hubs;# vehicles;initial solution;heuristics;file name - Universally Unique Identifier (UUID); objective value (initial); objective value (final);elapsed time (final);total # iterations
TR;81;9;3;RND;SA01;242fb9b1154b4b64b79bafb78a1412f2;29454;2110;1000;2981408
TR;81;9;3;RND;SA01;649fccbf183d4261b42ad5c7f004c88e;33770;2110;1000;2568614
TR;81;9;3;RND;SA01;ba803d8bff1e409c9e67a8eb9a331a76;19094;2110;1000;2311028
TR;81;9;3;RND;SA01;70c2e90387964079a340e126242a787e;36513;2110;1000;2571424
TR;81;9;3;GREEDY;SA01;8f3c52d8258f441eb9f6232ed78b647b;15904;2110;1000;2630454
TR;81;9;3;GREEDY;SA01;206415a2b409474d8571bd59f836da5f;15828;2110;1000;2397198
TR;81;9;3;GREEDY;SA01;a09905458b194ee695ddb95f1f972cd1;27732;2110;1000;3065807
TR;81;9;3;GREEDY;SA01;c3e5f046c84643a7959e1ed918641199;21998;2110;1000;2353595
TR;81;9;3;GREEDY;SA01;a564a36828ee4044a23695ffdb46ea82;25557;2110;1000;2529636
TR;81;9;3;GREEDY;SA01;32a0854337a1460194c5179efa8d4a10;20698;2110;1000;2944694
TR;81;9;3;GREEDY;SA01;2fe95f75501d472b922502ec4de4455b;24816;2110;1000;2645017
TR;81;9;3;GREEDY;SA01;c674b0d399b64b5f90665e51f987069e;16091;2110;1000;2430966
TR;81;9;3;GREEDY;SA01;98e6c6edae744c8980786b1267c31a2e;27084;2110;1000;2746104
TR;81;9;3;GREEDY;SA01;bc39f698b0c84c928fe743ba64ee552c;21902;2110;1000;2345041
TR;81;9;3;GREEDY_RND;SA01;df3bda6d4697413785a2234e3978f36e;37635;2110;1000;2174408
TR;81;9;3;GREEDY_RND;SA01;ac4da1da507549f8af6d81a07f3b79de;29694;2107;1000;19748165
TR;81;9;3;GREEDY_RND;SA01;fc66fc7f822f4bd3879f8940ccf9703a;24932;2110;1000;2234434
TR;81;9;3;GREEDY_RND;SA01;99220c347c5742729812b2169e58ecc4;36753;2110;1000;2628191
TR;81;9;3;GREEDY_RND;SA01;9dc6d5e7e5744928abae5adc8d00e254;31019;2110;1000;2044245
TR;81;9;3;GREEDY_RND;SA01;32484790d5914f8db84e8b2695238863;37381;2110;1000;2034900
TR;81;9;3;GREEDY_RND;SA01;4252885890524d959ac3abd4e89d3d7b;37447;2110;1000;3105491
TR;81;9;3;GREEDY_RND;SA01;eb88d8e668ae40969d1d582821d11775;30618;2110;1000;2988994
TR;81;9;3;GREEDY_RND;SA01;7a6a9349814749319587011831d09f59;38349;2110;1000;3215571
TR;81;9;3;GREEDY_RND;SA01;48da9ba1d644492383a4afebd04a59c1;33522;2110;1000;2416423
TR;81;9;3;RND_GREEDY;SA01;06f728dcafa5436fb7d3777030fecbf8;16553;2110;1000;2635637
TR;81;9;3;RND_GREEDY;SA01;eb92c7fee2644be0a5abb0593ce79bdc;20795;2110;1000;2397254
TR;81;9;3;RND_GREEDY;SA01;f93282a389494108869e09c6dad41146;22300;2110;1000;2659981
TR;81;9;3;RND_GREEDY;SA01;cf80c7076cf2467b9765296a0c3393e4;17470;2110;1000;2348395
TR;81;9;3;RND_GREEDY;SA01;39168bef5df14565bab27bb1cde53fb2;21941;2110;1000;2950281
TR;81;9;3;RND_GREEDY;SA01;f25a368377334c70b9290b5072daa40e;18055;2110;1000;2966994
TR;81;9;3;RND_GREEDY;SA01;866f5b667d3b4de0a78ce25689c2b606;25792;2110;1000;2468710
TR;81;9;3;RND_GREEDY;SA01;7415a86d52e8466eb9f5be0c6ae216aa;16183;2110;1000;2155903
TR;81;9;3;RND_GREEDY;SA01;1a6fcd2f166a49ea92d1b9eb222b6a81;7952;2107;1000;16554850
TR;81;9;3;RND_GREEDY;SA01;1c8a0e4e791c456fb9dca8c1bf6fe098;21811;2110;1000;3058528
TR;81;9;3;PROB;SA01;81dac137e5764ff8a167ef4567650840;21711;2110;1000;2812114
TR;81;9;3;PROB;SA01;557242ea75e34481847c56d9222e34d5;19721;2110;1000;2739330
TR;81;9;3;PROB;SA01;0945ea57eac1438fbde49c8beefe4e30;21368;2110;1000;2708034
TR;81;9;3;PROB;SA01;e48f0870046140d4ac20e1380b275dc1;24987;2110;1000;2431447
TR;81;9;3;PROB;SA01;535c323fd3f64c93bea885e9e8de13b6;20287;2110;1000;2944759
TR;81;9;3;PROB;SA01;740fe2a863054e6c97ca622e0d4eb951;16846;2107;1000;5504474
TR;81;9;3;PROB;SA01;3d3f3af108344df6a90c0c6f227ae68b;23737;2110;1000;2570299
TR;81;9;3;PROB;SA01;5be77b3dc3d04d5fa2fee087ae6826bc;21526;2110;1000;2114241
TR;81;9;3;PROB;SA01;0e7461901202456c8ef7e631f2c57be5;13433;2110;1000;2492963
TR;81;9;3;PROB;SA01;25318c911e134eeb84904dd233a480dd;21690;2110;1000;2922819
TR;81;9;3;GREEDY_GRB;SA01;b16d126c7c094cc2a491becd522ece1f;3004;2110;1000;2638342
TR;81;9;3;GREEDY_GRB;SA01;949ecf5835a04d6e86e79a53b844cdcb;3004;2110;1000;2513504
TR;81;9;3;GREEDY_GRB;SA01;707d57249c404074b61fe4b32d5f9409;3004;2110;1000;2926551
TR;81;9;3;GREEDY_GRB;SA01;e5ef50da18424ecf9a9ff793c574495a;3004;2110;1000;2830053
TR;81;9;3;GREEDY_GRB;SA01;6d2aa3c64f3b4b68a6f435371e41c2dd;3004;2110;1000;2667106
TR;81;9;3;GREEDY_GRB;SA01;f1442834d24b41659e06b1bc775f3e4d;3004;2107;1000;22450433
TR;81;9;3;GREEDY_GRB;SA01;64cfab59eba1456b80b5642af9ea2ecd;3004;2110;1000;2400974
TR;81;9;3;GREEDY_GRB;SA01;5fa8875f9c3a4e53ba666e54f259128d;3004;2110;1000;2780912
TR;81;9;3;GREEDY_GRB;SA01;a9d1d07865504dfbab964a70605642ff;3004;2110;1000;2960056
TR;81;9;3;GREEDY_GRB;SA01;4fe4bf5d9c2b43ff82821b46d61c101a;3004;2110;1000;2383458
TR;81;9;3;GRB;SA01;e08db8bbeaab4221a8d4f1d828a3a4b0;2896;2110;1000;2629131
TR;81;9;3;GRB;SA01;7865648541704490b7f383d7287a0e08;2896;2107;1000;10173537
TR;81;9;3;GRB;SA01;e1da2bdbb9cb4296a051e2dc05da51cd;2896;2110;1000;2823867
TR;81;9;3;GRB;SA01;9d43fc00782040b297563b99916fe4b0;2896;2110;1000;1976172
TR;81;9;3;GRB;SA01;2f4d0cacb4da4707bc542acb5c8dba37;2896;2110;1000;2886403
TR;81;9;3;GRB;SA01;275ce3d3cec1400eb7579cd619677a10;2896;2110;1000;2614827
TR;81;9;3;GRB;SA01;b7e52d9461ce464d9eb80d671d491bf1;2896;2110;1000;2751607
TR;81;9;3;GRB;SA01;8b8bb1192c8d44e3a499156991758c83;2896;2105;1000;2481712
TR;81;9;3;GRB;SA01;a8195b820ff14fe2b413812500fcef5d;2896;2110;1000;2881731
TR;81;9;3;GRB;SA01;75bed4e732a140eab73c6980b729bbed;2896;2110;1000;2360968
TR;81;9;4;RND;SA01;d255becbabce47288f3e94a5dbd18a46;25219;2068;1000;1676402
TR;81;9;4;RND;SA01;0694586cee2845d78f05f20039748ae9;31756;2048;1000;2454897
TR;81;9;4;RND;SA01;aedacf8d06e243c1b4c7bb6278839679;25786;2048;1000;2447621
TR;81;9;4;RND;SA01;a63c544d840b4e97988b5765aafdc6b9;22004;2107;1000;12295322
TR;81;9;4;RND;SA01;ce0f4f95d25b47fe8c0ef807d2a05733;31829;2048;1000;2658194
TR;81;9;4;RND;SA01;a73f1ea79feb4ace8f4cca81ea868d85;28762;2110;1000;1928227
TR;81;9;4;RND;SA01;4a4cc3ea7162421ba0c64ad4fab62a01;25376;2110;1000;1731747
TR;81;9;4;RND;SA01;08fa7deb62ce4b2ca1943f75412a1ec3;28573;2048;1000;2844559
TR;81;9;4;RND;SA01;a862c3b95b1f48829ab8ce3fd47b1dcb;19737;2110;1000;2040733
TR;81;9;4;RND;SA01;90f43fcf417d459fa34a525b8c74367d;20901;2092;1000;2130273
TR;81;9;4;GREEDY;SA01;89006c50d7004d36966e88e87c10ad1d;15321;2048;1000;2289203
TR;81;9;4;GREEDY;SA01;ea35908ea4c04ccfab352f428f61803e;20421;2110;1000;1862290
TR;81;9;4;GREEDY;SA01;fb22b1fcb6f0434a8f230a26185e4003;19853;2107;1000;5120665
TR;81;9;4;GREEDY;SA01;55c43e619d364286912624b0d318cf79;18114;2110;1000;1800059
TR;81;9;4;GREEDY;SA01;5b5d08bd7b5c44c3983d40bd44a67506;20822;2110;1000;1577625
TR;81;9;4;GREEDY;SA01;c5a79db65736495b91ea9d84c392ffdc;20448;2048;1000;2383194
TR;81;9;4;GREEDY;SA01;70f461e428864f6da06c522a9e4c8828;20937;2110;1000;1806560
TR;81;9;4;GREEDY;SA01;3f028510a408436ebb456990471c5854;19044;2110;1000;1915006
TR;81;9;4;GREEDY;SA01;d5cba4284e044d1d9cdaf4192d15cee0;5765;2048;1000;2685351
TR;81;9;4;GREEDY;SA01;50418e9260394a72a15c47552acaf9b4;12793;2107;1000;13586601
TR;81;9;4;GREEDY_RND;SA01;0da9eb39ed21466f9490f28923aa4646;21899;2107;1000;4405274
TR;81;9;4;GREEDY_RND;SA01;01eed2fec2544a358d0dec7c2ac11366;23208;2107;1000;5811037
TR;81;9;4;GREEDY_RND;SA01;8472eff3fb08418d8990371fa1b1e8cc;27858;2107;1000;7113625
TR;81;9;4;GREEDY_RND;SA01;1b0571b8810b44d993967d00657fc1e9;21589;2107;1000;10988751
TR;81;9;4;GREEDY_RND;SA01;4ccb30fb8aba4960bd83bebdb2b4fb71;23659;2048;1000;2345617
TR;81;9;4;GREEDY_RND;SA01;12dd2e56580b46fb91027d248bf6f434;23109;2110;1000;1632187
TR;81;9;4;GREEDY_RND;SA01;03f246beebe34f00aef59a2a7fab36fb;27647;2048;1000;2354786
TR;81;9;4;GREEDY_RND;SA01;0012660044834c1596e1744d9535da55;24401;2107;1000;7394620
TR;81;9;4;GREEDY_RND;SA01;5ebac1e918ed4105a038c6fc5a7946f7;28848;2108;1000;1672033
TR;81;9;4;GREEDY_RND;SA01;e681448c5cbc43fc8f9b47463f90124e;29578;2110;1000;1646645
TR;81;9;4;RND_GREEDY;SA01;823247f9ec704d00aa932a14dde8bc81;16275;2110;1000;1745283
TR;81;9;4;RND_GREEDY;SA01;d4ec88056a8d4346a270b12a6cec998f;12604;2088;1000;1742750
TR;81;9;4;RND_GREEDY;SA01;abac6919d3284e21aac91fdcf647ce65;12734;2110;1000;1918089
TR;81;9;4;RND_GREEDY;SA01;ab5fba712c8d47ad8638aa10cb94c36d;13700;2110;1000;1722505
TR;81;9;4;RND_GREEDY;SA01;689faf9d17d34a879202cbc809f29518;15297;2110;1000;1730943
TR;81;9;4;RND_GREEDY;SA01;c48e0307c9444bdf90a404edf0eeec7a;17367;2048;1000;2144607
TR;81;9;4;RND_GREEDY;SA01;925d66d3bad34fcd97b40629204afea4;16708;2079;1000;1949646
TR;81;9;4;RND_GREEDY;SA01;6f72d54e9ab749c8a0b98c64f5063f1e;12289;2048;1000;2190593
TR;81;9;4;RND_GREEDY;SA01;207cc8d4c38443c5a0cab7c88db5b2fa;16072;2048;1000;2473772
TR;81;9;4;RND_GREEDY;SA01;bb0b638af0364fa9a415bfda9c08962c;17518;2048;1000;2819105
TR;81;9;4;PROB;SA01;2f72b427700b4c88ab87c7596355704f;19599;2110;1000;1820440
TR;81;9;4;PROB;SA01;b4b3bbb0dcf24394b75f739401d1cdd7;12372;2068;1000;1679956
TR;81;9;4;PROB;SA01;d2e69f9120e84469a21c1c674a91c684;24790;2048;1000;2872564
TR;81;9;4;PROB;SA01;dc41ba395e3c49039c141d03492875c1;17749;2107;1000;10901548
TR;81;9;4;PROB;SA01;8c08451a9e1246bf84aa0e7304421d42;16489;2068;1000;1906679
TR;81;9;4;PROB;SA01;e0eaa1c62c26479cb85cf6f43521410e;17484;2052;1000;1692804
TR;81;9;4;PROB;SA01;a6c1b1ae11ef4e518f2a416865da8e5c;12311;2095;1000;1549246
TR;81;9;4;PROB;SA01;5511ed9d3688459dab66b211045ef442;15688;2103;1000;2051627
TR;81;9;4;PROB;SA01;c09216089b2e4c75aa899735d7038317;16670;2110;1000;1694054
TR;81;9;4;PROB;SA01;2574d2c44fd146ea995462a08091f8cd;18971;2083;1000;1885346
TR;81;9;4;GREEDY_GRB;SA01;a6c581efa074428f8bebb68f9ed09ba3;2782;2107;1000;8177834
TR;81;9;4;GREEDY_GRB;SA01;afddaf0c0f8845ab878072f44b9c74cf;2782;2048;1000;2599389
TR;81;9;4;GREEDY_GRB;SA01;b8e458188bcc4b238c04d9c0779147fa;2782;2110;1000;1955659
TR;81;9;4;GREEDY_GRB;SA01;ec81e876787140da9ac90ddb74a1735b;2782;2048;1000;2244556
TR;81;9;4;GREEDY_GRB;SA01;5fd5e89099574cbb824f668a3da9efb7;2782;2110;1000;1698400
TR;81;9;4;GREEDY_GRB;SA01;dde00ce858f84e37b5e8fa4cf12e63cd;2782;2048;1000;2401411
TR;81;9;4;GREEDY_GRB;SA01;032bec111aa34d2f8538be8c723dedef;2782;2048;1000;2073562
TR;81;9;4;GREEDY_GRB;SA01;864beb7326094838b1b05011773801a2;2782;2048;1000;2465984
TR;81;9;4;GREEDY_GRB;SA01;e98eb22c37e140d599a4b9110c0f6245;2782;2048;1000;2588986
TR;81;9;4;GREEDY_GRB;SA01;e74caf5178f54d0faa5a610eb0e45c20;2782;2110;1000;1992526
TR;81;9;4;GRB;SA01;cccae1a39ca94b28925bccd5d5efcc90;2643;2110;1000;1654782
TR;81;9;4;GRB;SA01;adc36d9414fd48b78595f7611b9e3585;2643;2048;1000;2660517
TR;81;9;4;GRB;SA01;a29ea54b6fe6421b8c71b7bd0f259a37;2643;2110;1000;1948522
TR;81;9;4;GRB;SA01;8e910544e75d4bb3a6dfd0efd504df34;2643;2048;1000;2079808
TR;81;9;4;GRB;SA01;6d344f1f62234c33b78e3247dd612151;2643;2080;1000;1781012
TR;81;9;4;GRB;SA01;9aea8658c512427ab942ef69624ef4af;2643;2110;1000;1894998
TR;81;9;4;GRB;SA01;56faf53f36b3450785c738a76c4cb76a;2643;2099;1000;1919409
TR;81;9;4;GRB;SA01;a92aebc85da24d779505e15f852d6fcf;2643;2107;1000;8884180
TR;81;9;4;GRB;SA01;398afee58471495e85bc012a749adcc8;2643;2110;1000;1864547
TR;81;9;4;GRB;SA01;e804f407e1bb4a2d9032760e171ada86;2643;2048;1000;2305435
TR;81;9;5;RND;SA01;e1a3f640c1c94b13a54f4a1c10aa4b84;20401;2068;1000;1667228
TR;81;9;5;RND;SA01;3f73fad6face47369b5099b1b3c7dc9c;22981;2048;1000;1956077
TR;81;9;5;RND;SA01;c9bbfa8f64c8435e9d4c91e205c80384;21541;2072;1000;1786341
TR;81;9;5;RND;SA01;3dd3ba7e0e684b3faf1b621dc36de2eb;16970;2083;1000;1523002
TR;81;9;5;RND;SA01;939eba4804434eddad7b279f57d38dd9;18615;2048;1000;1740521
TR;81;9;5;RND;SA01;a7d8d4ae896d467183463ebc5adf496a;14075;2048;1000;1529620
TR;81;9;5;RND;SA01;6c1a4b16de584247a0ab1b39b5941fb7;18688;2048;1000;1515271
TR;81;9;5;RND;SA01;def03723a4ed4531abf01efd635c0710;15374;2048;1000;2044347
TR;81;9;5;RND;SA01;9e544a6af2604d49b9345087c04e40c9;20584;2048;1000;1902530
TR;81;9;5;RND;SA01;94218979a678483b9944ed3cbcc0a3e7;19036;2048;1000;2004658
TR;81;9;5;GREEDY;SA01;318e95e20f934f298dbb4ed6bf90034c;10845;2084;1000;1477243
TR;81;9;5;GREEDY;SA01;752cc40ef1e64ff9a28a8201878b2ca3;9912;2048;1000;1511901
TR;81;9;5;GREEDY;SA01;f4aef683f65440288f6a0c7952f0ecb1;9755;2048;1000;1775638
TR;81;9;5;GREEDY;SA01;af31beb61bd5437a9fff80e6b4b2155b;11070;2110;1000;1296537
TR;81;9;5;GREEDY;SA01;ee82e45e827146609df11d5a2585b8d1;13584;2048;1000;1870994
TR;81;9;5;GREEDY;SA01;f01929ccd2fd4248876873abd59bebfc;13161;2048;1000;1896106
TR;81;9;5;GREEDY;SA01;d59c687baaab45afba51e4755d37c135;12103;2048;1000;1882403
TR;81;9;5;GREEDY;SA01;363e1d7b6e2c4731b0444ab48d5f95e4;11818;2110;1000;1554220
TR;81;9;5;GREEDY;SA01;ab86e718eff741cbab3e5c7bd1f6cbc6;8238;2048;1000;2250165
TR;81;9;5;GREEDY;SA01;0730f167aad6411286993ac944baa3eb;13233;2048;1000;2245992
TR;81;9;5;GREEDY_RND;SA01;34664a60e2a648abb0ec0da0f9495daa;23099;2048;1000;1630983
TR;81;9;5;GREEDY_RND;SA01;c6b21dbae70c4a1d9a99890bf4ab3e63;20667;2048;1000;2062053
TR;81;9;5;GREEDY_RND;SA01;e50ad7001e0a48738178f483e75ba0e4;21172;2048;1000;2397825
TR;81;9;5;GREEDY_RND;SA01;da0ccd827c924753bb7e2bfff811a53b;20896;2048;1000;1740705
TR;81;9;5;GREEDY_RND;SA01;8a9f6f01d25b4833bd5286553870b628;24680;2048;1000;1986634
TR;81;9;5;GREEDY_RND;SA01;daa0edb2361c4291837f1a506d865589;16482;2059;1000;1408333
TR;81;9;5;GREEDY_RND;SA01;66e0fa23ee7d4248af5d2ba7cbd736f8;20360;2048;1000;1826904
TR;81;9;5;GREEDY_RND;SA01;aad7849eaefc4e35b8a0e663908a5544;15451;2107;1000;1422162
TR;81;9;5;GREEDY_RND;SA01;71a75712163d47aeae730dc65e534780;14825;2048;1000;1809718
TR;81;9;5;GREEDY_RND;SA01;70b7f0d3542e4172b07c4df28ed3fbb9;18221;2048;1000;2003331
TR;81;9;5;RND_GREEDY;SA01;42de550d688e4c8f80895bfa8f8863c9;9093;2091;1000;1698901
TR;81;9;5;RND_GREEDY;SA01;6d0eab09d0134656b0be9dbdda84f58d;13273;2048;1000;1246483
TR;81;9;5;RND_GREEDY;SA01;569fa3fa367842f7bf10d4c8ddd9a190;9290;2107;1000;7339176
TR;81;9;5;RND_GREEDY;SA01;2ce0860f8560455384235f69bd81f7eb;11783;2048;1000;1976809
TR;81;9;5;RND_GREEDY;SA01;658b3b239c2b4f3a97dfb104d9ee9445;14100;2048;1000;1998336
TR;81;9;5;RND_GREEDY;SA01;6df14aa7e4384ebe86a8b5fa4277fea0;12832;2068;1000;1628839
TR;81;9;5;RND_GREEDY;SA01;5e3499e6678a44a28b942b50a5755d91;14050;2048;1000;1936603
TR;81;9;5;RND_GREEDY;SA01;676fee63a4f04b049924c67f6bb409c8;10813;2048;1000;1973388
TR;81;9;5;RND_GREEDY;SA01;072f460d4f344450bc71599318069b11;12009;2048;1000;2026795
TR;81;9;5;RND_GREEDY;SA01;5945d3d7e9ef4db0af066cfaf6dc396a;13189;2068;1000;1350342
TR;81;9;5;PROB;SA01;b612aa02493e4fc288e01efb3c133372;11701;2110;1000;404834
TR;81;9;5;PROB;SA01;8881879b04fe4f68a724d20e473939f7;12664;2048;1000;1590896
TR;81;9;5;PROB;SA01;d7a9595e82df429fa7976b986f9dfd8b;10090;2048;1000;1717908
TR;81;9;5;PROB;SA01;080d19daee854145936130b8f59e4946;14418;2048;1000;2201261
TR;81;9;5;PROB;SA01;df15c3c4327d4791aaff3e5b4fe68ec5;13494;2048;1000;2121312
TR;81;9;5;PROB;SA01;88b16ee6381e4035be97c28fbd7f9436;16502;2048;1000;1915539
TR;81;9;5;PROB;SA01;b8d00793e433447c96e1150fd5033717;21085;2048;1000;1553753
TR;81;9;5;PROB;SA01;7650da14c44e40aabc0e7b895d67c610;16579;2048;1000;1945616
TR;81;9;5;PROB;SA01;6237446cbca04326a68217b47c39237a;11462;2110;1000;1603664
TR;81;9;5;PROB;SA01;42e336ed0d7e4be7bdf27db1b5546e7a;13806;2048;1000;1678841
TR;81;9;5;GREEDY_GRB;SA01;10c8264aacb94d89b69ab3bbada3a1ec;2266;2068;1000;1596218
TR;81;9;5;GREEDY_GRB;SA01;b1e2825cf0a64940b19b625ab2269882;2266;2110;8272;460
TR;81;9;5;GREEDY_GRB;SA01;fbf4cf8683b34f809f4ff63f4e8298e2;2266;2056;1000;2025302
TR;81;9;5;GREEDY_GRB;SA01;701137b926a94e59bab281f3e3682f6f;2266;2110;8272;524
TR;81;9;5;GREEDY_GRB;SA01;c9134f8ec2ac47da83eb1c1e3fa23cb2;2266;2107;1000;6018722
TR;81;9;5;GREEDY_GRB;SA01;d205537c37494a82b3c380d741c5ab30;2266;2048;1000;2206622
TR;81;9;5;GREEDY_GRB;SA01;135917ce5d63413992cb42660c517fa5;2266;2048;1000;1644474
TR;81;9;5;GREEDY_GRB;SA01;ff0d68e1c5d4445c978a4c8d034ec213;2266;2048;1000;2134889
TR;81;9;5;GREEDY_GRB;SA01;87ea68324d274881b74a7d932decc08e;2266;2068;1000;1793748
TR;81;9;5;GREEDY_GRB;SA01;fa83f19793764611b360cab57fdeec4f;2266;2048;1000;1808412
TR;81;9;5;GRB;SA01;2bf7bb804ca64769a7b95940d4d233fb;2758;2067;8208;2321
TR;81;9;5;GRB;SA01;73e5f191022845179c29241647cceace;2758;2052;1000;1677563
TR;81;9;5;GRB;SA01;a907641ad9f3434b80ec892ba891415a;2758;2048;1000;2096561
TR;81;9;5;GRB;SA01;a53291886b574c8b972059606fe1852f;2758;2048;1000;2425643
TR;81;9;5;GRB;SA01;8b7d8c4c38c04c2a80b5a9b90431ceb0;2758;2048;1000;2146626
TR;81;9;5;GRB;SA01;33a4babeb30e46af851cb917fc63d2df;2758;2048;1000;2004187
TR;81;9;5;GRB;SA01;d98ff32a2f804672989528fd0a742ccd;2758;2048;1000;2057168
TR;81;9;5;GRB;SA01;e7ae92d7fbf345d4b1f70d0bca2ab8d3;2758;2048;1000;1979213
TR;81;9;5;GRB;SA01;d3d911e039aa44d29d3b790daf5f1e82;2758;2048;1000;2034796
TR;81;9;5;GRB;SA01;68ebe8cee9ca4149beca6775456208a1;2758;2048;1000;2063074
CAB;10;2;1;RND;SA01;4f321bb27b6446f890aec0a4f8c7429a;8106;3733;10;19135
CAB;10;2;1;RND;SA01;9900b5df47d84e0e93ca26e0c7e80f35;7580;3733;10;15374
CAB;10;2;1;RND;SA01;a525f6981bee4b2c82547e90d05212a9;7829;3733;10;20027
CAB;10;2;1;RND;SA01;b93aa6143cc9485aa7df8e5b21b63fa5;7578;3733;10;15591
CAB;10;2;1;RND;SA01;d5207a5528ec49aab3a966bfe88b75e4;7772;3733;10;22277
CAB;10;2;1;RND;SA01;b7f69834aadd4468ae6c1f08da4a096f;6368;3733;10;18321
CAB;10;2;1;RND;SA01;011ebae64df047baaaa163206a25bc7f;7443;3733;10;13782
CAB;10;2;1;RND;SA01;d162129499fe48a9b3c56ee2fb988c92;9228;3850;10;18770
CAB;10;2;1;RND;SA01;9c26af30b0db4ad39eec041403c60992;6655;3733;10;20890
CAB;10;2;1;RND;SA01;83102a46f9fb4bd1aa34d588d4c4a1ac;6138;3733;10;10255
CAB;10;2;1;GREEDY;SA01;b11c3bca006647f4b89d06eace335446;6318;3733;10;22857
CAB;10;2;1;GREEDY;SA01;568dc082e1a345e39f06fa213d26dfb9;6318;3733;10;59024
CAB;10;2;1;GREEDY;SA01;eabd3624892d4955ac3d90465427636c;5412;3733;10;25397
CAB;10;2;1;GREEDY;SA01;9eb4c2fe5d444e1796de73bfe384097d;5519;3733;10;21468
CAB;10;2;1;GREEDY;SA01;bad1d58317464e0694cdead833789048;4858;3733;10;25067
CAB;10;2;1;GREEDY;SA01;dc070a60f0914a309a868c60e1320504;4858;3733;10;22548
CAB;10;2;1;GREEDY;SA01;4e11e86e93864aefaac4c35fca82ac64;4858;3733;10;21017
CAB;10;2;1;GREEDY;SA01;cd5b671526454e5fa824e43872ce61c8;5412;3850;10;19984
CAB;10;2;1;GREEDY;SA01;ddd936b3d63c47ca91f8c6a0499313f0;4858;3733;10;26160
CAB;10;2;1;GREEDY;SA01;fbc1ee8c6f494ea59ca8c0136e48d7b6;5862;3733;10;24923
CAB;10;2;1;GREEDY_RND;SA01;9d5956282235439a9207239b48dcaa28;8192;3733;10;14940
CAB;10;2;1;GREEDY_RND;SA01;e7104f3713654379816f47cf63fed345;7860;3733;10;29489
CAB;10;2;1;GREEDY_RND;SA01;c9317c5e28b941f49af33705fa765723;5070;3733;10;23152
CAB;10;2;1;GREEDY_RND;SA01;6c8d45d7168a406087031ee585826b9d;8340;3733;10;16959
CAB;10;2;1;GREEDY_RND;SA01;a3c0673eea854dd18fb93bf6761da647;7635;3733;10;28911
CAB;10;2;1;GREEDY_RND;SA01;51ca9f04295d4c6b9b4a22673313da8b;7464;3850;10;23769
CAB;10;2;1;GREEDY_RND;SA01;ea452ecf11204443ad1f3b376d039d00;6297;3733;10;18636
CAB;10;2;1;GREEDY_RND;SA01;068d67cd69134b9fb9b6340e6cbff55d;7700;3733;10;20870
CAB;10;2;1;GREEDY_RND;SA01;c4cc971a7e9b4efabafda6def1df87b7;6452;3733;10;24197
CAB;10;2;1;GREEDY_RND;SA01;d86ff5e22f6a42eea4e523be6fbccba3;6845;3733;10;29197
CAB;10;2;1;RND_GREEDY;SA01;d6aeae20e7fe468ba1fd1a6ba9bf73ae;6339;3733;10;17819
CAB;10;2;1;RND_GREEDY;SA01;d71c5d53478744009e8a7a5ff998a489;5646;3733;10;28323
CAB;10;2;1;RND_GREEDY;SA01;1c5aa1dd37c04db7af27b4878135a742;7277;3733;10;1453
CAB;10;2;1;RND_GREEDY;SA01;af8f8129be4e481fba7b6e017853b8fa;5670;3733;10;24496
CAB;10;2;1;RND_GREEDY;SA01;a2a8aaca08cb4f8aac8ace72a93d291b;6105;3733;10;20505
CAB;10;2;1;RND_GREEDY;SA01;78bce28787404eb19e74a476b15d4ad2;6507;3733;10;34703
CAB;10;2;1;RND_GREEDY;SA01;473d6bbc0d684eda803ef47b2a05baa7;6082;3733;10;23951
CAB;10;2;1;RND_GREEDY;SA01;8218236a35684ee1b23645afe5f8d91a;6061;3733;10;27056
CAB;10;2;1;RND_GREEDY;SA01;20423acedafe4ed68c042790f2075ea8;5046;3733;10;19593
CAB;10;2;1;RND_GREEDY;SA01;3facffa14b59419fa47b4e9202afdd9a;5912;3733;10;17939
CAB;10;2;1;PROB;SA01;ff10ff618ef041cab09dd8f8556c5c92;6239;3733;10;21089
CAB;10;2;1;PROB;SA01;b436481800a345388736c15bd29cc5ec;6503;3733;10;18754
CAB;10;2;1;PROB;SA01;be9ef4412f124cbd8cd568102e873a74;6098;3733;10;24754
CAB;10;2;1;PROB;SA01;522e119d1ecc46b19c9a194d81737924;7077;3733;10;29580
CAB;10;2;1;PROB;SA01;4e5e92086e4c4877805de88fb36dc050;7047;3733;10;23064
CAB;10;2;1;PROB;SA01;033b0082b2c245299afd64b7d18a9ea6;5978;3733;10;26012
CAB;10;2;1;PROB;SA01;35f1d404365b434da7de93ecb67aa122;5688;3850;10;13369
CAB;10;2;1;PROB;SA01;2ee10792082442b789b60e589dcb1c4a;6604;3733;10;23010
CAB;10;2;1;PROB;SA01;85a317503e0a491d8229d735a52c90fa;6469;3733;10;50
CAB;10;2;1;PROB;SA01;8e7182935fc74b4385dfa95fecce684e;5673;3733;10;21271
CAB;10;2;1;GREEDY_GRB;SA01;3b3cbf7ee14642899bf4a1ed5d536bf1;5654;3733;10;17581
CAB;10;2;1;GREEDY_GRB;SA01;8d4ae018b5554b3180a1639ecdd0a8ec;5654;3733;10;22647
CAB;10;2;1;GREEDY_GRB;SA01;b0684468ceed4e569c9201704010b499;5654;3733;10;25795
